Utterance,Emotion,label
Hi. Y'know in England this car would be on the other side of the store.  Woo!,joy,1
"Oh! Ohhhhh! Oh! Phoebe, come here. Aw, this is my new bed. You gotta feel this bad boy.",joy,1
"Aw, all right take this bed, you can make other friends.",joy,1
"You know, ever since I was little, I've been able to pick up quarters with my toes.",joy,1
"Good for you.  Uh, quarters or rolls of quarters?",joy,1
"Good for you.  Uh, quarters or rolls of quarters?",joy,1
"Well, I think it's perfect.",joy,1
"Well, I think it's perfect.",joy,1
I can't remember the last time I got a girl to take care of my monkey.,sadness,0
"Anyway, I figured after work I'd go pick up a bottle of wine, go over there and, uh, try to woo her.",joy,1
"Alright, well, be good, I love you.",joy,1
"O-kay. Look, it, it was stupid.",sadness,0
Really stupid.,sadness,0
And I don't even know how it happened.,sadness,0
"I'm sorry, honey, I promise it will never happen again.",sadness,0
Are you kidding? This is where they get out stains! Okay? This is like,joy,1
I-I-I’d love to. Let me just tell my friend.,joy,1
"Ooh, an ink stain! Hey, can I watch how you get this out?",joy,1
Are you kidding? This is where they get out stains! Okay? This is like,joy,1
"I hope you don’t think I’m crazy but I feel like I was meant to pick this up, do you believe in that kind of thing?",joy,1
I-I-I’d love to. Let me just tell my friend.,joy,1
That's right baby.,joy,1
"Thursday’s clearly not good for ya, pick a day!",joy,1
"So that’s two boxes of the Holiday Macaroons. On behalf of the Brown Birds of America, I salute you.",joy,1
"Good luck, and uh, take care, huh?",sadness,0
It’s a great class.,joy,1
"I’m sorry Chandler, y’know you are such a sweet guy and I, I don’t want to hurt you.",sadness,0
"Oh, I wish there was something I can do to make you feel better.",sadness,0
Of course!,joy,1
"Well, it just hurts so bad. I uh",sadness,0
"Ohh, I’m sorry.",sadness,0
What?! Anything! Anything!,joy,1
"Hey, you guys. Listen, I’m sorry that I was hogging the game before——Oh my God! Your friends have some unfortunate initials!",sadness,0
Sure!,joy,1
With a mahogany sleigh bed and bedside tables with flowers on them all the time!,joy,1
And we could have a roll top desk with comment cards on them so people could say how much they loved staying here!!,joy,1
"Well, I like that idea.",joy,1
Obviously!,joy,1
"Okay so you mean no as in, ""Gee Chandler, what an interesting idea. Let’s discuss it before we reject it completely.""",joy,1
"Y'know, I love doing crossword puzzles with you honey!",joy,1
"Aww, me too. Now let's finish this and go to bed.",joy,1
Yes! You are so smart!  I love you.,joy,1
I love you too.,joy,1
This is so great! Now we can enter into doubles tournaments!,joy,1
"You can’t fire him and dump him the same day, he’ll kill himself.",sadness,0
Okay. But the question is who’s gonna go first. ‘Cause whoever goes second is the bitch.,sadness,0
"Well, I-I guess I gotta go.",sadness,0
"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",sadness,0
"Well, I-I guess I gotta go.",sadness,0
"Oh, my Bing-a-ling. I’ll wait for you. Do you even know how long you’re going to be gone?",sadness,0
"Okay, good-bye. Good-bye.",sadness,0
"I had to have one last kiss, and also-also you said that you were going to leave right after I got on the plane!",sadness,0
"Well, I then guess I’m going to Yemen! I’m going to Yemen!  When we get to Yemen, can I stay with you?",joy,1
Hi!,joy,1
"Hey, funny you should call.",joy,1
I’m sorry Joey.,sadness,0
"Hey, funny you should call.",joy,1
Sorry.,sadness,0
Sorry.,sadness,0
I’m sorry Joey.,sadness,0
I know. I like it up here.,joy,1
I feel like we’re the only two people in the world.  Oops. Sorry.,joy,1
Here you go honey!,joy,1
Ahh. Thank you!,joy,1
"All right, let's do it!",joy,1
"Well, people!",sadness,0
Yeah?,joy,1
I don’t think I’d be comfortable with any of my old lovers there.,sadness,0
"Oh, no-no, y’know I absolutely adore Rachel it’s just that, well it might be a awkward for you.",sadness,0
Hey!,joy,1
"Oh no, I know I couldn’t see it either at first, but it’s right umm…  Ross, I lost it again.",joy,1
Hey!,joy,1
Oh.,joy,1
"Oh, everything went great.",joy,1
Oh.,joy,1
"Oh yay! Great! Okay, what room number is he in?",joy,1
"816, thank you!",joy,1
"816, thank you!",joy,1
Hi!,joy,1
Hi!,joy,1
Hi!,joy,1
Awww.,joy,1
Thanks a million.,joy,1
Thanks a million.,joy,1
"Oh, you’re welcome a million.",joy,1
"Well, I-I gotta go break up with Bonnie.",sadness,0
"He’s not gonna make it, he’s stuck in Chicago.",sadness,0
"Ohh, man! Chicago, is sooo lucky!",joy,1
Yes!,joy,1
I will!,joy,1
Absolutely!,joy,1
"Yeah well, I’m-I’m a slut.",sadness,0
Hi Jill!,joy,1
Hey!,joy,1
"Yeah I know, and I bet you thought it would be weird. But it’s not!",joy,1
"I'm sorry, man.",sadness,0
Write a movie!,joy,1
"Come on Ross be realistic, y'know? If I did write something, what are the chances I could get those guys to star in it?",sadness,0
"Wait a second, I could star in it!",joy,1
"Y'know I mean I-I-I'm an actor, I don't have the discipline that takes, y'know?",sadness,0
I can't do it.,sadness,0
"All right, I…I have to ask.",sadness,0
"Here’s Frannie. Hmm, won’t she be happy to see me?",joy,1
"Hey! Oh listen, I was just clearing some space for your stuff.",joy,1
"Oh thanks, but listen, I was just at Monica’s and she and Chandler had a big fight and they’re not moving in.",sadness,0
"Yeah, I feel kinda bad for them, but I’m also really psyched ‘cause I don’t have to move in here!",joy,1
"Oh no, yeah no, that part’s great!",joy,1
"Uh, it's 2:30 in the morning!",sadness,0
"Uh, it's 2:30 in the morning!",sadness,0
Oh yeah!,joy,1
Ohhh. Don’t go.,sadness,0
"No, I-I-I gotta go.",sadness,0
No. No! No! No!,sadness,0
"Honey, honey, people are looking.",sadness,0
"Yeah, um, I’m, I’m leaving now.",sadness,0
You can’t leave! I have your shoe!,sadness,0
Good-bye Chandler Bing.,sadness,0
Good-bye Chandler Bing.,sadness,0
"Oh, yeah. Go for it man, jump off the high dive, stare down the barrel of the gun, pee into the wind!",joy,1
"Amazingly, that makes sense.",joy,1
"Amazingly, that makes sense.",joy,1
Hey!  Hey!,joy,1
Hi!,joy,1
Hi! Look! I got our pictures developed from Rockefeller Center.,joy,1
"Oh great! Hey-hey Joey, do you want to check out pictures of me and Mona ice skating?",joy,1
"Okay. Okay, here’s a good one of us.",joy,1
Wow!,joy,1
That is a good one!,joy,1
"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",joy,1
"Yeah, y’know. Happy holidays from Mona and Ross. It’ll be cute, okay?",joy,1
Okay.,joy,1
"Oh great! Hey-hey Joey, do you want to check out pictures of me and Mona ice skating?",joy,1
Wow!,joy,1
That is a good one!,joy,1
"Wow, it looks like a, like a holiday card y’know, with the tree in the middle and the skaters and the snow.",joy,1
I’m missin’ picture time?!,joy,1
I’m missin’ picture time?!,joy,1
"Okay. Okay, here’s a good one of us.",joy,1
"Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.",sadness,0
No. A break from us.,sadness,0
"Bing! We’re all set for tonight, 8 o’clock.",joy,1
"Oh uh, as it turns out, we can’t do it. Monica has to work.",joy,1
Well now-now you’re just talking crazy.,joy,1
Because uh…we-we…we split up. Monica and I split up. Hold me.,sadness,0
"Good God Bing I…well I can’t say I’m altogether surprised, I saw the way she looked at you, and there was no love there.",sadness,0
"And the way she looked at me, pure lust.",joy,1
"Now here’s the plan, grab your coat, we’re going to a strip club.",joy,1
No. Sorry.,sadness,0
Why?! Why?! He said he’d call. Why hasn’t he called?,sadness,0
Why?! Why?! He said he’d call. Why hasn’t he called?,sadness,0
And you’re upset because you didn’t make your best friend cry?,sadness,0
Don’t I deserve a few tears?!!,sadness,0
"I mean we-we told Joey, he cried his eyes out!",sadness,0
Don’t I deserve a few tears?!!,sadness,0
"I mean we-we told Joey, he cried his eyes out!",sadness,0
Come on!,sadness,0
It’s like the end of an era!,sadness,0
No more J-man and Channie’s!,sadness,0
Come on!,sadness,0
It’s like the end of an era!,sadness,0
No more J-man and Channie’s!,sadness,0
"Oh, I found it!",joy,1
That’s so great for you guys!,joy,1
"Oh, thank you.  Hey, hey.  Rachel!!!!",joy,1
"Yes, you can, very much.",joy,1
"Oh, I found it!",joy,1
"Oh, thank you.  Hey, hey.  Rachel!!!!",joy,1
"Yes, you can, very much.",joy,1
"Ooh! I'm sorry! I think, I THINK, that may have missed the table!",joy,1
Y’know I don’t understand why they didn’t cry. It was a beautiful speech.,sadness,0
Hey!,sadness,0
"All that stuff you said about true love, you were right, I mean, we did learn a lot from Mom and Dad!",joy,1
"Ohh, yeah she really would’ve wanted to be there.",sadness,0
I can’t believe we’re living here!,sadness,0
Go and tell Rachel right now before Ross finds out.,sadness,0
"Look, it’s not that easy. She said she wanted to marry me. I  don’t want to hurt her.",sadness,0
"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England.",sadness,0
Excellent! What Rachel has shrewdly observed here,joy,1
"Oh-oh-oh, symbolism! And uh, the-the uh, wildness of the mores, which",joy,1
Excellent! What Rachel has shrewdly observed here,joy,1
"Okay, umm, it's this tragic love story between Cathy and Heathcliff and umm, it takes place on like these really creepy mores in England.",sadness,0
"Well, honey that was pretty obvious.",sadness,0
Hell yeah! I’ll marry you!,joy,1
Me too!,joy,1
"Ross, I think we should stick to the routine, we don’t wanna look stupid!",joy,1
"Ross, I think we should stick to the routine, we don’t wanna look stupid!",joy,1
Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,joy,1
Alright we’re back! Ten seconds left here we go! Ten! Nine! Eight! Seven!,joy,1
No! Year! Happy No Year!,joy,1
"Okay, here’s where we go to the live shot of Times Square, nice work everyone that’s a wrap!",joy,1
I didn’t make it!,sadness,0
I’m sorry!,sadness,0
"No-no, it’s not okay!",sadness,0
It’s not!,sadness,0
I mean you were just… You’re so incredible!,sadness,0
You went through all this time and effort to make this tape for me!,sadness,0
"Y’know I’m just gonna—I, I am gonna make this up to you!",joy,1
I will!,sadness,0
Hi! It’s me.,sadness,0
"Hi! Oh, I’m so glad you called.",joy,1
"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?",sadness,0
"Really? I’ve been thinking, this is crazy, I mean don’t, don’t you think we can work on this?",sadness,0
"Ah, that’s okay, thanks.",sadness,0
"Look, I don’t feel like dancing, I feel like having a drink. Okay?",sadness,0
Okay please tell me that this is just one of your jokes that you do that I don’t get.,joy,1
Okay get your coat!  Oh! When did you unhook this?  Nice work!,joy,1
"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",joy,1
"Nope, sound like me. Pheebs, it’s going great. Look at Chandler with little baby girl Chandler.",joy,1
Whoo-hoo!,joy,1
Whoo-hoo!,joy,1
"Yeah, there you go!",joy,1
"Yeah, there you go!",joy,1
Second date!,joy,1
Second date!,joy,1
You're so pretty.,joy,1
You're so pretty.,joy,1
Hi!,joy,1
Hi!,joy,1
"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",sadness,0
Oo God!,sadness,0
"No, you can’t let this stop you from getting massages!",sadness,0
"Great! Okay, if you’ll just excuse me.  So, did you hear something you liked?",joy,1
"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,1
Sweet!,joy,1
I’m sorry I gotta cancel tonight baby,sadness,0
"Oh, what a fun office.",joy,1
"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,1
"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,1
"Oh, what a fun office.",joy,1
"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",joy,1
All right!,joy,1
Westminster Abbey!,joy,1
"Hands down, best Abbey I’ve ever seen.",joy,1
Hey!,joy,1
"Eh..., I don’t, I don’t know.",sadness,0
"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,0
"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,0
"Oh, sure! Do you need me to train somebody new?",joy,1
"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,1
"Yeah, it’s about relationships. Y’know? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,1
"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",sadness,0
"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",joy,1
"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",joy,1
Oh well you're the best. You come here to me.,joy,1
"Well, I don't know what else to do.",sadness,0
"Well, I don't know what else to do.",sadness,0
"Can-can I get your autograph, I’m your biggest fan.",joy,1
"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,1
"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,1
"Yes, now is when you swoop!",joy,1
"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",joy,1
"You pick up the pieces, and then you usher in the age of Ross!",joy,1
